NAME	X	Y	cluster_cd8
TYPE	numeric	numeric	group
C10218	44.8598	-46.7348	6
C10220	35.3941	-47.8698	6
C10223	24.6149	-44.2777	3
C10224	41.4831	-42.6207	6
C10225	80.8599	-57.8439	6
C10227	12.0802	0.9269	3
C10231	53.116	-75.2719	6
C10232	12.0876	0.9208	3
C10233	25.9773	-45.5306	3
C10234	42.6405	-60.1176	6
C10237	54.0069	-74.3637	6
C10239	51.8196	-76.587	6
C10240	39.478	-47.0047	6
C10241	33.4331	-35.3773	6
C10242	22.2687	-48.4286	6
C10243	33.8339	-47.6951	3
C10246	44.7425	-44.0281	6
C10247	29.4525	-45.53	6
C10248	26.0322	-47.7992	3
C10249	24.2762	-48.6722	4
C10250	37.4346	-50.2486	6
C10254	36.6898	-37.0186	6
C10255	36.7833	-38.7772	3
C10256	21.9167	-50.0427	4
C10258	37.2479	-49.9865	6
C10263	76.9282	-57.1921	6
C10265	29.9263	-43.1149	3
C10266	29.937	-39.4355	3
C10267	4.018	-14.4996	3
C10269	76.2982	-52.0521	6
C10271	43.996	-47.9893	6
C10272	39.372	-29.5758	6
C10273	36.0262	-49.1329	6
C10277	-48.2978	-54.2849	3
C10278	35.6022	-41.606	6
C10279	32.5305	-28.5821	6
C10280	22.6478	-34.3339	3
C10281	30.6685	-33.2187	6
C10282	34.1446	-28.7817	6
C10284	21.0217	-29.4505	3
C10285	-36.2158	-55.552	6
C10286	60.2121	-30.7548	6
C10287	44.9521	-36.4416	6
C10289	54.6596	-55.2959	6
C10290	22.3917	-38.3309	3
C10291	34.7664	-31.6159	6
C10292	27.8924	-23.3314	6
C10293	6.772	-47.2906	3
C10294	39.1918	-38.6475	6
C10298	6.1913	-51.1484	3
C10301	55.507	-54.7465	6
C10302	-44.0042	-50.8916	3
C10303	27.7428	-34.1177	6
C10304	41.7779	-64.8053	3
C10305	47.336	-42.1025	6
C10306	20.2772	-43.8087	3
C10307	46.1165	-64.4572	6
C10309	-0.3748	-48.259	3
C10310	46.3975	-71.3441	6
C10313	53.4348	-14.7146	6
C10314	21.7918	-31.0204	6
C10315	22.2405	-38.3122	3
C10317	39.057	-30.6955	6
C10318	35.338	-28.6778	6
C10321	49.7792	-85.8613	6
C10323	44.3174	-95.9329	5
C10324	31.426	-33.2638	6
C10325	34.1573	-10.852	6
C10326	-39.9716	-47.746	3
C10327	58.2348	-38.799	6
C10328	44.0653	-34.4975	6
C10329	-91.7065	-31.1745	6
C10331	-38.3848	-48.1865	3
C10332	30.7468	-31.6983	6
C10333	39.8083	-16.289	6
C10334	57.628	-62.7217	6
C10336	40.351	-35.7363	6
C10337	41.5318	-39.43	6
C10338	47.194	-62.878	6
C10339	33.5254	-27.1615	6
C10340	38.6211	-23.6899	6
C10341	30.6342	-35.5825	6
C10342	-48.4781	-50.8656	3
C10345	31.1311	-31.1578	6
C10346	35.826	-55.2946	6
C10347	40.5027	-28.7225	6
C10348	54.4911	-55.3967	6
C10350	45.1259	-27.9477	6
C10351	33.7635	-42.1427	6
C10355	-44.9579	-63.8126	6
C10356	49.2228	-69.27	6
C10357	-47.5185	-48.6217	3
C10358	-38.1518	-65.08	3
C10359	24.4444	-30.9386	3
C10360	-44.7128	-48.5082	3
C10361	33.025	-34.8972	3
C10362	32.1509	-32.3037	6
C10363	40.4821	-27.376	6
C10364	23.8277	-33.7091	3
C10367	38.4619	-29.9737	6
C10368	26.62	-38.0382	3
C10369	37.1604	-25.0611	6
C10370	29.3021	-14.6826	6
C10371	41.773	-30.5854	6
C10372	33.1374	-26.4013	6
C10373	21.9091	-29.5932	6
C10374	24.9023	-36.5596	3
C10375	38.2097	-17.325	6
C10377	48.8101	-69.4042	6
C10382	-91.4262	-24.3717	1
C10383	36.8581	-30.9573	6
C10385	32.5834	-28.723	6
C10386	37.2823	-29.0543	6
C10388	64.4402	-9.9378	6
C10389	-74.8402	26.5209	3
C10390	57.2058	-25.8159	6
C10391	35.7042	-31.7933	6
C10393	32.7904	-26.4481	6
C10395	55.6031	-26.1432	6
C10396	40.9352	-22.5152	6
C10397	41.6956	-30.6588	6
C10398	50.6754	-84.4958	6
C10400	38.339	-21.6732	6
C10401	57.4024	-26.1453	6
C10402	18.2503	-29.7522	3
C10403	20.9962	-30.8029	3
C10404	40.0635	-70.6142	6
C10405	24.2806	-30.8274	6
C10406	7.0587	-47.0974	3
C10408	36.0457	-54.7832	6
C10409	57.0664	-41.5926	6
C10410	-17.924	-51.4452	6
C10411	40.2281	-35.4691	6
C10412	-41.5629	-51.2279	3
C10415	-60.8626	-53.6934	3
C10416	38.7644	-22.3445	6
C10417	44.9539	-64.8113	6
C10419	-44.6054	-65.0252	6
C10420	41.0758	-30.0001	6
C10421	31.4815	-30.2496	6
C10422	42.3	-31.802	6
C10423	17.5582	-44.3497	3
C10424	49.8871	-30.3551	6
C10426	31.7006	-32.9301	6
C10428	56.2403	-27.7829	6
C10430	34.9615	-25.3913	6
C10431	56.8498	-57.0545	6
C10433	43.5486	-86.7246	5
C10434	45.8186	-53.5476	6
C10437	-50.3334	-59.441	3
C10438	54.7799	-58.8904	6
C10441	-17.9441	-61.1856	3
C10444	-36.9704	-49.2208	3
C10445	23.1061	-58.9035	6
C10448	46.9996	-83.9893	6
C10449	-36.8639	-52.0423	3
C10451	18.2209	-25.6249	3
C10453	-35.2462	-50.4633	6
C10454	41.0503	-25.5612	6
C10455	-57.786	-46.5713	3
C10458	55.903	-34.559	6
C10460	13.2471	-60.5254	3
C10461	-20.6335	-62.1244	6
C10463	36.5412	-21.8882	3
C10466	45.0265	-90.4304	5
C10467	46.5647	-19.7988	6
C10468	31.378	-50.1529	3
C10470	45.5623	-91.4171	6
C10473	45.738	-10.2456	6
C10474	19.1026	-42.9222	3
C10476	21.4961	-47.1935	3
C10477	77.7333	-53.8067	6
C10478	32.4819	-43.4369	6
C10479	14.0224	-43.0621	3
C10480	47.2219	-38.0438	6
C10481	12.2549	-41.0009	3
C10483	73.0407	6.0259	6
C10486	16.8753	-11.9235	6
C10487	71.1975	-49.7556	6
C10491	41.0264	-14.0212	6
C10492	-37.3292	-67.863	6
C10496	70.1122	-59.8	6
C10499	50.5455	-62.2899	3
C10503	19.7149	-29.4387	3
C10505	56.3561	-36.5878	6
C10506	33.9554	-26.0972	6
C10507	47.3978	-56.1514	6
C10509	48.1086	-48.3893	6
C10510	44.1624	-53.297	6
C10512	50.2804	-14.6632	6
C10513	33.5394	-21.9476	6
C10514	76.4388	-54.9055	6
C10516	42.9154	-13.3102	6
C10517	46.6196	-20.7231	6
C10519	29.5367	-37.1943	6
C10520	44.9714	-12.5254	6
C10521	49.6621	-75.3189	6
C10523	50.8859	-17.1545	6
C10525	47.3633	-55.5831	6
C10527	49.629	-19.8751	6
C10530	50.8922	-58.8712	6
C10531	46.235	-59.0032	6
C10532	37.0151	-33.2308	6
C10533	31.6001	-39.7666	4
C10535	34.0256	-24.1674	6
C10536	42.8125	-60.7485	6
C10538	56.8809	-27.3542	6
C10539	43.444	-25.8215	6
C10542	12.592	-56.9627	3
C10543	44.7241	-38.3214	6
C10546	46.9054	-55.7963	6
C10549	-48.0697	-63.6287	6
C10552	45.8973	-21.2205	6
C10554	50.6808	-17.825	6
C10555	-22.3022	-66.5184	6
C10557	19.1846	-28.4565	3
C10558	52.5852	-68.3391	6
C10562	42.6635	-66.3996	3
C10564	42.2037	-12.3776	6
C10572	30.7753	-37.3734	6
C10576	39.1584	-34.359	6
C10580	50.6679	-22.7723	6
C10582	51.2499	-15.2177	6
C10584	46.2083	-15.2066	6
C10587	46.7455	-52.7342	6
C10588	48.5047	-81.8176	6
C10590	34.4189	-23.4772	6
C10594	35.8693	-31.318	6
C10598	47.2447	-19.4202	6
C10601	11.2489	-63.5234	6
C10602	-46.2736	-65.2267	6
C10614	48.1814	-18.195	6
C10615	35.9733	-15.7646	3
C10617	58.6162	-55.8691	6
C10618	-41.813	-53.6868	3
C10619	43.7154	-11.9738	6
C10620	50.2729	-52.334	6
C10621	-34.9974	-55.8247	3
C10622	48.8286	-90.1	6
C10625	46.5904	-19.3088	6
C10626	47.8302	-20.9703	6
C10631	61.7226	4.4623	6
C10633	38.2715	-56.9026	6
C10634	35.4023	-48.4187	6
C10636	38.669	-5.8849	3
C10637	37.5598	-28.6158	6
C10638	37.7311	-44.1906	6
C10642	37.5886	-29.9473	3
C10645	24.8932	-22.5746	6
C10647	-40.1584	-47.6471	3
C10648	62.0605	4.3525	6
C10657	38.6055	-4.7286	4
C10663	20.5032	-27.3198	3
C10666	49.8796	-75.6483	6
C10673	35.7429	-36.9604	4
C10678	34.7486	-31.9573	6
C10680	25.6047	-26.5386	3
C10681	27.2154	-34.4757	3
C10682	43.5245	-29.6836	6
C10683	59.7188	2.7162	6
C10693	69.4187	-52.158	6
C10694	26.0846	-27.5737	3
C10696	25.3534	-23.8083	3
C10699	30.5815	-54.4521	6
C10707	-64.0558	-43.0811	3
C10709	45.4996	-44.2606	5
C10710	34.9319	-18.0998	6
C10711	21.4559	-28.0601	3
C10713	41.0952	-19.019	6
C10715	40.5796	-42.0062	6
C10716	41.063	-19.0829	6
C10717	40.8772	-36.3594	6
C10719	24.1894	-39.4998	3
C10720	33.3669	-18.3589	6
C10724	69.4794	-51.9608	6
C10726	27.5808	-30.2634	6
C10727	35.4931	-48.0179	6
C10733	57.0653	-48.0988	6
C10734	11.8708	-66.0283	6
C10735	61.1172	-22.944	6
C10736	42.892	-43.939	6
C10737	27.1988	22.5981	3
C10738	11.8009	-65.2114	6
C10741	27.6795	28.9739	6
C10742	37.2778	40.0262	4
C10743	51.8096	-48.475	6
C10745	18.3597	-12.9274	6
C10746	25.3729	9.0702	5
C10747	-0.0075	-38.4358	5
C10748	16.1931	-10.7745	6
C10749	46.4867	-35.6913	6
C10750	35.1342	-45.6874	6
C10751	17.0268	0.1203	6
C10753	-48.5404	-50.9474	3
C10754	51.0546	-81.9709	6
C10756	14.8983	0.8053	6
C10757	51.2944	-76.0723	6
C10758	27.6351	-17.1934	6
C10759	30.1071	-22.2279	6
C10761	27.8701	-14.9521	6
C10762	53.8214	-80.4786	6
C10763	55.7185	-34.0978	6
C10767	26.444	-13.4975	6
C10768	24.5311	-15.3717	6
C10769	28.055	-17.5083	6
C10771	19.6225	-21.5228	3
C10772	58.3807	-38.6718	6
C10773	43.3854	-53.8104	6
C10774	28.6081	-57.4434	6
C10775	28.2975	-18.2349	6
C10777	16.6172	-0.3187	3
C10783	45.1355	-38.4029	6
C10784	36.9441	-33.3819	6
C10786	24.0499	-15.7276	6
C10787	-21.2138	-63.1226	3
C10788	29.9198	-17.3099	6
C10789	40.8929	-70.8426	3
C10790	31.2962	-22.8525	6
C10791	24.8315	-11.4679	6
C10792	26.4308	-20.1072	3
C10793	27.3228	-5.3208	6
C10794	38.1875	-19.9654	6
C10795	25.5288	-12.8924	6
C10797	54.41	-80.851	5
C10798	26.7858	-15.9456	6
C10799	21.8906	-16.863	6
C10800	14.4904	0.2965	6
C10803	28.6001	-11.4422	3
C10804	28.7171	-16.4192	6
C10805	39.847	-53.9174	6
C10806	39.8886	-53.6958	6
C10808	-0.07	-45.9724	3
C10809	15.5331	-0.5289	6
C10810	13.4509	-56.2297	3
C10811	46.7617	-39.0013	6
C10812	48.3608	28.4272	4
C10813	45.2104	40.6254	4
C10814	44.2858	30.0572	4
C10815	17.9614	-15.98	6
C10816	54.0418	-47.5193	6
C10818	10.8035	-62.7748	6
C10819	39.335	-70.3987	3
C10820	52.0028	-53.6994	6
C10821	56.7602	-60.8538	6
C10822	60.1437	-50.7548	6
C10823	20.3841	-12.2362	6
C10825	6.5468	-52.1066	3
C10826	60.5454	-13.2377	6
C10827	55.8576	-24.5837	6
C10828	29.1939	-17.9592	6
C10831	64.2152	-17.8538	6
C10833	55.5368	-36.9355	6
C10835	58.388	-62.7147	6
C10838	-10.0864	-47.3612	3
C10840	60.0339	-65.1819	6
C10841	38.3782	4.0671	4
C10842	63.4602	4.5378	6
C10843	30.561	23.3893	4
C10844	51.3344	-31.1218	6
C10845	34.1922	-4.6663	5
C10846	50.6395	-37.4387	6
C10847	15.2399	-64.0894	6
C10848	48.5837	-57.6045	6
C10849	42.6946	-9.4708	6
C10850	-29.9304	-54.2216	6
C10851	46.4654	-15.4401	6
C10852	35.4004	-28.5475	6
C10853	13.8143	22.7766	5
C10854	9.1188	-31.8207	3
C10855	18.4085	-62.452	6
C10856	54.0222	-33.5644	6
C10857	16.656	-55.8237	6
C10858	12.8584	-56.768	3
C10859	14.6071	-35.2172	3
C10861	57.3623	-60.9578	6
C10862	43.1762	-54.62	6
C10863	32.2584	-82.394	5
C10864	8.9182	-31.9664	6
C10866	66.2222	6.7553	6
C10867	30.2886	-48.3192	6
C10870	-21.8453	-61.705	3
C10872	-60.6607	-56.3388	6
C10873	11.717	-53.5034	6
C10875	-16.5112	-61.9888	6
C10876	49.3392	-85.7435	6
C10877	36.3367	-57.1815	6
C10878	34.6947	-74.2552	6
C10879	63.4198	3.514	6
C10881	24.1898	-23.0241	3
C10883	-20.5008	-61.9937	3
C10892	23.6792	-22.4315	3
C10893	22.4202	-16.8684	6
C10897	25.0136	-58.0051	6
C10898	-23.5081	-60.0163	3
C10911	12.6908	-51.3526	3
C10912	7.6164	-60.2892	6
C10913	-57.2285	-47.0361	3
C10917	25.1522	-24.8599	3
C10920	24.8052	-20.2437	6
C10922	31.7814	-55.5123	6
C10924	27.1918	-56.4763	3
C10927	22.9525	-24.4574	3
C10929	7.4759	-60.0687	6
C10931	35.9112	-75.9034	6
C10932	13.0549	-54.4869	3
C10934	35.4984	-56.9138	6
C10937	14.0803	-58.9113	3
C10940	40.9358	-60.927	6
C10945	63.0411	-7.0264	6
C10946	10.799	-55.235	6
C10947	23.6546	-27.7805	3
C10949	22.5688	-25.5106	3
C10951	23.1374	-24.1989	6
C10952	23.839	-22.8956	3
C10953	-47.6543	-57.1345	3
C10956	-17.1594	-61.6847	3
C10964	13.8846	-58.2875	3
C10967	14.3935	-59.6066	6
C10970	22.7909	-58.9361	3
C10971	-21.0065	-60.277	3
C10974	42.2122	-30.0358	6
C10976	52.4247	-39.7152	6
C10978	50.908	-82.0401	6
C10979	8.6806	-59.6944	6
C10982	37.4463	-20.927	3
C10988	25.2003	-58.1409	6
C10989	31.6214	-55.3377	6
C10994	24.6306	-27.2556	3
C10996	5.3619	-61.8887	6
C10998	10.9287	-62.887	6
C11005	14.7478	-60.3323	6
C11007	12.885	-0.4995	3
C11012	50.7973	-49.0649	6
C11013	33.8059	-72.6791	6
C11017	50.8986	-54.3804	6
C11018	29.5759	2.0703	3
C11020	30.8406	8.3363	6
C11024	39.7734	-17.6884	6
C11025	37.647	-26.9963	6
C11026	28.613	-12.1594	6
C11027	56.0487	-30.3165	6
C11028	1.1083	-47.6458	6
C11029	25.6732	-1.2143	6
C11032	19.6153	-6.3639	6
C11034	39.2512	-24.7245	6
C11036	36.153	-27.6732	6
C11037	39.6716	-17.1666	6
C11038	-45.4377	-56.6393	3
C11039	31.1484	15.9719	6
C11040	39.8499	-18.3828	6
C11046	32.3738	2.8608	6
C11048	55.6042	-79.1557	5
C11051	-8.9059	-51.7587	3
C11052	42.063	-94.8888	5
C11056	34.8175	-41.607	6
C11057	74.5062	-59.8516	6
C11058	14.4502	-28.6266	3
C11059	57.6389	-26.5251	6
C11060	77.0797	-52.2307	6
C11234	-28.9029	-64.3381	6
C11235	-22.9349	-57.7813	6
C11236	32.9643	-42.6252	3
C11238	47.4031	-84.5088	6
C11239	-26.9103	-57.9792	6
C11240	10.3783	-65.3633	6
C11241	52.3873	-47.8319	6
C11243	26.3318	-17.9764	6
C11245	38.5335	-72.3691	6
C11247	35.1354	-77.2452	6
C11248	-27.4925	-58.7534	6
C11250	14.5748	-62.3713	6
C11252	-13.0184	-55.6981	6
C11255	7.6185	-63.6759	6
C11256	-30.2447	-58.9418	6
C11257	-29.6242	-59.4865	6
C11258	-44.2776	-42.2567	3
C11260	38.6245	-16.582	6
C11261	22.4632	-59.0543	6
C11262	-23.0504	-57.7649	3
C11265	37.4627	-21.97	3
C11266	16.4458	-56.2449	6
C11267	9.0787	-66.4698	6
C11268	30.1628	6.8046	6
C11269	14.131	-67.0136	6
C11270	17.3446	-56.8523	6
C11271	-23.5755	-59.7469	3
C11272	-35.7861	-53.4084	3
C11274	17.6934	-63.6024	6
C11275	43.8282	-39.1024	6
C11276	-27.8424	-61.1692	6
C11277	28.2499	-15.5097	6
C11278	19.0939	-69.6169	6
C11280	32.8603	-54.3656	6
C11283	14.0868	-66.994	6
C11285	-28.967	-64.3726	3
C11286	30.4958	0.0474	6
C11287	39.1788	-25.7539	6
C11288	27.71	-24.6032	6
C11289	12.0099	-54.0699	6
C11290	12.6369	-66.703	6
C11293	10.9914	-64.1311	6
C11294	14.6608	-60.1872	6
C11296	25.2137	-6.5443	6
C11299	54.6316	-37.0746	6
C11300	58.7403	-56.2278	6
C11301	72.5372	-60.6312	6
C11304	69.8551	-55.4345	6
C11305	46.9169	-59.1992	6
C11306	53.2231	-38.5405	6
C11307	32.0066	-22.0704	6
C11308	47.7702	-36.2491	6
C11310	73.3974	-46.6384	6
C11312	38.2414	-36.6583	3
C11313	45.627	-51.5819	6
C11314	42.3486	-26.5038	6
C11315	56.5194	-40.4518	6
C11317	48.2046	-22.5059	6
C11318	47.218	-69.1393	6
C11319	49.456	-49.034	6
C11320	50.7979	-29.1308	6
C11321	63.9776	-40.5275	6
C11322	37.3789	-12.4207	6
C11323	17.9935	-59.789	6
C11324	46.3127	-55.4133	6
C11326	64.0344	-39.9664	6
C11327	74.4206	-52.6893	6
C11329	53.3529	-15.7576	6
C11331	47.3296	-48.6351	6
C11333	65.3705	-39.3642	6
C11334	66.1957	-45.001	6
C11338	60.8542	-59.5447	6
C11339	33.9752	-18.8669	6
C11340	49.4638	-52.7837	6
C11342	27.8701	-23.5096	6
C11343	57.9651	-43.4957	6
C11344	26.8527	-38.3292	3
C11346	45.0162	-42.6511	6
C11347	59.7607	-41.8849	6
C11349	17.7433	-44.5369	3
C11350	53.5185	-66.8293	6
C11351	71.5181	-61.5592	6
C11352	74.0147	-60.0581	6
C11353	53.8636	-47.4763	6
C11354	46.4686	-36.0361	6
C11358	38.2953	-38.5459	6
C11360	44.9202	-55.262	6
C11361	70.9501	-58.2092	6
C11362	77.728	-51.8423	6
C11363	44.0716	-48.2595	6
C11364	62.6157	2.586	6
C11365	48.4644	-36.168	6
C11366	31.6197	-43.3345	6
C11368	68.4849	-41.9903	6
C11369	51.303	-32.3692	6
C11370	49.823	-35.2309	6
C11373	53.2313	-60.109	6
C11374	61.6895	-37.3504	6
C11375	48.6509	-36.0002	6
C11377	49.856	-35.3855	6
C11380	37.8203	-43.8169	6
C11381	61.2246	-37.6321	6
C11382	43.5914	-63.4936	6
C11383	51.2479	-32.4957	6
C11385	55.9139	-40.7656	6
C11387	45.1579	-21.5867	3
C11393	40.6141	-41.9925	6
C11394	5.4068	27.7387	3
C11397	44.4671	38.1345	4
C11398	42.1063	-43.3413	6
C11405	30.3452	14.6222	3
C11406	38.8514	-27.5275	6
C11407	44.3296	37.857	4
C11410	73.0871	13.3034	4
C11412	41.662	0.2436	1
C11415	41.0224	-84.0801	5
C11417	-32.2619	-59.4203	6
C11418	36.1719	-11.8195	6
C11420	41.8557	-65.8593	3
C11421	-32.8491	-55.4626	6
C11423	-14.4029	-64.7582	6
C11424	52.8744	-8.7469	6
C11425	1.5678	-40.8485	5
C11427	-11.3179	-53.3541	6
C11428	19.748	-10.3627	6
C11429	63.7357	-19.1158	6
C11432	30.9836	-17.0246	3
C11433	-50.5327	-59.393	6
C11434	-32.1748	-59.0382	6
C11436	-58.7177	-46.3018	3
C11437	-18.444	-51.8638	3
C11438	51.4571	-29.1535	6
C11441	39.5553	-73.0645	6
C11442	27.2569	-15.221	6
C11443	-46.4228	-54.642	3
C11447	13.4339	-64.3925	6
C11448	-35.0695	-50.2295	3
C11449	-54.4576	-45.3135	3
C11450	62.8907	-19.4162	6
C11452	55.5916	-25.5939	6
C11453	-42.1467	-64.7172	6
C11454	-27.6816	-61.5301	6
C11456	-17.1784	-50.5058	3
C11457	45.3387	-36.1595	6
C11459	45.8341	-50.9302	6
C11461	14.8942	-63.536	6
C11462	46.3171	29.6872	4
C11463	-56.495	-60.3385	4
C11465	44.9582	3.7206	4
C11466	37.1828	40.033	4
C11467	37.4697	5.1866	4
C11468	27.0599	-27.6534	4
C11471	28.2466	4.5174	6
C11472	29.5313	6.117	3
C11473	1.258	-19.8686	3
C11476	41.7013	-52.4082	6
C11477	-60.3149	-58.1653	4
C11478	-30.8789	-58.9202	6
C11479	26.5776	13.464	3
C11480	42.4435	8.556	4
C11481	41.787	-8.7562	6
C11482	63.56	-5.4662	6
C11483	45.7979	3.6253	6
C11484	31.9281	7.3985	4
C11485	-27.5815	-59.216	6
C11486	33.0224	6.4053	4
C11488	49.5026	-56.7872	6
C11490	45.7129	3.78	6
C11491	32.3888	9.2494	4
C11493	37.9791	9.3506	4
C11494	37.1551	-70.8256	6
C11495	45.847	-58.8642	6
C11496	-12.6613	-53.7234	6
C11498	32.3132	9.5029	4
C11500	30.5752	23.336	4
C11501	31.1638	-17.5574	6
C11502	36.9101	-70.614	6
C11503	42.9114	-56.3976	6
C11504	33.8542	9.0529	4
C11506	34.3933	15.7781	4
C11507	39.4538	6.3173	4
C11509	33.681	10.4989	4
C11510	-59.2268	-61.0313	4
C11511	43.9133	6.4111	4
C11512	26.047	7.9347	4
C11513	-0.236	-45.5487	3
C11514	-59.0988	-61.1151	6
C11515	33.598	9.9833	4
C11516	34.43	16.0913	4
C11519	-59.9135	-57.583	6
C11520	15.9652	-62.9225	6
C11521	-57.0195	-56.3882	3
C11522	-0.3714	-47.3124	3
C11523	39.6344	8.9548	4
C11525	63.2543	-5.0527	6
C11526	38.6599	-4.7997	4
C11527	40.6412	-5.4378	4
C11529	-57.7899	-59.0906	4
C11530	31.4953	8.0758	6
C11531	32.6488	6.0337	4
C11532	47.7313	-12.3375	6
C11533	38.9566	-12.7366	6
C11534	53.8266	-75.7322	6
C11536	-47.0232	-64.2225	3
C11537	40.6287	-7.5105	3
C11538	-35.8155	-53.572	6
C11539	-40.7225	-59.7484	6
C11542	-53.2977	-54.5142	3
C11544	-53.4775	-57.7624	6
C11545	41.5814	-26.9561	6
C11546	-57.3224	-56.2406	3
C11547	-2.2433	-54.4515	6
C11549	-54.6036	-55.7286	6
C11551	-55.7706	-57.3849	6
C11552	-54.3343	-55.2608	3
C11554	-10.4681	-49.3426	3
C11555	32.1682	-20.6087	6
C11558	37.2753	-12.3592	6
C11559	30.5543	-18.3566	6
C11562	27.0788	5.0927	3
C11563	-55.158	-56.1565	6
C11564	40.6497	-7.6357	6
C11566	-36.0462	-50.9527	3
C11568	-38.1942	-57.5763	6
C11569	31.5223	-13.7179	6
C11570	-62.4487	-46.5351	3
C11571	32.6749	-13.8359	6
C11572	-48.4388	-54.3143	3
C11573	-38.4615	-58.2419	6
C11574	-11.5284	-50.8018	6
C11575	41.6989	-74.5226	5
C11576	57.5395	-35.964	6
C11577	30.0525	8.4398	6
C11578	-61.3335	-45.0333	3
C11579	-51.0382	-56.0421	3
C11580	38.2491	-19.493	6
C11581	-52.8286	-58.7983	3
C11582	50.8628	-67.7844	6
C11584	49.0832	-71.731	6
C11585	36.8024	-11.9699	6
C11586	-40.9855	-53.9683	3
C11587	-28.8074	-53.6693	6
C11589	41.2717	-8.3737	6
C11590	14.6826	18.7492	5
C11591	32.6335	5.6553	6
C11592	40.3207	-32.6308	6
C11593	45.8196	-31.7162	6
C11595	43.5774	-3.9515	4
C11596	-60.4343	-55.6747	3
C11597	33.7832	-13.0568	6
C11598	47.6342	9.7396	6
C11599	38.7368	7.333	6
C11600	44.0367	-27.7655	6
C11601	14.1347	-44.4337	3
C11602	55.6816	-61.4126	6
C11603	30.6617	-12.9895	6
C11604	32.6466	-14.0379	6
C11606	41.6485	-81.1267	5
C11607	8.8258	17.9251	5
C11608	41.3608	-79.0701	5
C11612	6.5567	-16.5655	3
C11613	21.0066	-66.7868	6
C11616	41.9726	-81.1374	6
C11617	-57.6553	-53.9061	3
C11620	2.5865	14.4166	5
C11621	39.6031	-26.3226	6
C11623	17.3917	-13.1533	6
C11626	16.6012	33.6711	3
C11627	27.5729	-30.3397	6
C11628	48.2709	66.4909	4
C11630	49.3135	-57.142	6
C11631	46.1045	-16.513	6
C11633	64.6284	-46.3943	6
C11634	59.2908	-48.1212	6
C11635	55.5637	-59.5695	6
C11636	60.242	-58.1987	6
C11637	59.0034	-58.2486	6
C11638	43.7292	-67.323	6
C11639	51.6422	-58.9099	6
C11640	65.9311	-60.8025	6
C11641	50.8912	-66.8174	6
C11642	41.1845	-58.5493	6
C11643	60.8071	-64.0191	6
C11644	56.0422	-64.4286	6
C11645	52.3399	-29.6725	6
C11646	52.5403	-17.8292	6
C11648	52.231	-62.7966	6
C11649	53.9916	-66.4144	6
C11650	52.126	-59.9548	6
C11652	61.9602	-61.9285	6
C11653	61.8039	-30.1858	6
C11654	15.1059	-63.9038	6
C11655	46.4641	-82.7887	6
C11656	62.1574	-60.9777	6
C11657	60.6787	-62.6544	6
C11658	41.739	-60.0725	6
C11659	11.8775	-62.8353	6
C11660	58.9298	-58.4219	6
C11661	53.8964	-64.186	6
C11662	41.6408	-57.7412	6
C11663	61.7979	-53.3476	6
C11664	51.7637	-64.0518	6
C11666	54.9021	-63.6503	6
C11669	52.456	-38.0913	6
C11671	53.1914	-18.9281	6
C11673	56.6065	-65.8377	6
C11674	60.2005	-49.9822	6
C11675	51.125	-59.0045	6
C11676	66.3447	-71.6455	6
C11678	54.2464	-37.5405	6
C11679	58.9519	-61.5504	6
C11680	52.0096	-64.1	6
C11681	65.347	-20.0904	6
C11682	60.9492	-32.6973	6
C11684	58.9071	-62.3706	6
C11686	36.1791	-33.6203	6
C11687	60.2459	-57.267	6
C11688	18.7164	-60.236	6
C11689	50.0398	-65.5676	6
C11690	60.8313	-56.8453	6
C11691	57.1888	-65.4701	6
C11692	61.4037	-59.6168	6
C11693	10.769	-61.9592	6
C11694	53.2089	-64.6274	6
C11695	64.2975	-60.5235	6
C11696	65.2363	-27.5417	6
C11697	67.0055	-31.4305	6
C11698	50.8978	-67.3195	6
C11699	54.2233	-63.4731	6
C11702	-26.8363	-62.3009	6
C11703	48.7978	-89.0978	6
C11704	60.2052	-61.5035	6
C11705	55.9067	-66.6738	6
C11706	60.1416	-64.4237	6
C11707	55.4436	-68.3526	6
C11710	74.39	-61.4985	6
C11712	27.6325	-29.3447	4
C11714	19.1717	-49.4758	4
C11719	27.397	-27.2303	4
C11721	42.5611	-63.4697	6
C11722	19.1981	-49.5538	4
C11727	64.9194	-2.2507	4
C11729	73.7377	-62.1795	6
C11731	17.374	-48.2486	3
C11735	-70.4753	51.981	2
C11736	-60.549	52.6125	2
C11737	-107.3467	23.4989	2
C11738	-63.2883	60.0474	2
C11739	-60.9855	59.0894	2
C11741	-54.1047	51.9458	2
C11742	-63.6011	54.8161	2
C11743	-68.7869	57.9482	2
C11745	-2.4758	-9.9413	2
C11746	-61.829	60.445	2
C11747	-57.7866	60.224	2
C11748	-61.6862	59.0049	2
C11749	-42.7975	62.0765	2
C11750	-44.5277	54.4581	2
C11751	-56.5624	62.126	2
C11752	-64.5131	58.5978	2
C11753	-60.4524	58.7544	2
C11754	-70.7403	52.6889	2
C11755	-69.3797	54.4973	2
C11756	-54.0976	51.9639	2
C11757	-63.2101	59.7136	2
C11758	-61.6735	52.4733	2
C11759	-58.6045	56.6332	2
C11760	-41.9464	63.3287	2
C11761	-61.1489	40.5708	2
C11763	-55.952	57.7964	2
